interview_data
year,ccode,coicop_1,spending_group,age_group,exp_nominal,coicop_1_label
2030,KEN,9,"[0,12)","[30,45)",46496992.58852239,Recreation
2030,KEN,9,"[0,12)","[45,65)",29848120.05666661,Recreation
2030,KEN,9,"[12,40)",65+,40754912.893502034,Recreation
2030,KEN,9,"[12,40)","[00,15)",245241055.7128485,Recreation
2030,KEN,9,"[12,40)","[15,30)",294202444.955204,Recreation
2030,KEN,9,"[12,40)","[30,45)",195628551.0087009,Recreation
2030,KEN,9,"[12,40)","[45,65)",116276344.1100385,Recreation
2030,KEN,9,"[120,Inf]",65+,17879390.80905656,Recreation
2030,KEN,9,"[120,Inf]","[00,15)",114755593.22915906,Recreation
2030,KEN,9,"[120,Inf]","[15,30)",193780559.64887822,Recreation
2030,KEN,9,"[120,Inf]","[30,45)",154043069.38889915,Recreation
2030,KEN,9,"[120,Inf]","[45,65)",97114661.9148462,Recreation
2030,KEN,9,"[40,80)",65+,16395919.026266491,Recreation
2030,KEN,9,"[40,80)","[00,15)",111842823.58901513,Recreation
2030,KEN,9,"[40,80)","[15,30)",221096502.51894084,Recreation
2030,KEN,9,"[40,80)","[30,45)",168368378.38262028,Recreation
2030,KEN,9,"[40,80)","[45,65)",94821764.4351108,Recreation
2030,KEN,9,"[80,120)",65+,9098388.61854449,Recreation
2030,KEN,9,"[80,120)","[00,15)",59681536.951687716,Recreation
2030,KEN,9,"[80,120)","[15,30)",105891352.72084011,Recreation
2030,KEN,9,"[80,120)","[30,45)",88007285.38221589,Recreation
2030,KEN,9,"[80,120)","[45,65)",51843546.80550787,Recreation
2030,KEN,10,"[0,12)",65+,1042245.576320815,Education
2030,KEN,10,"[0,12)","[00,15)",48152085.038796805,Education
2030,KEN,10,"[0,12)","[15,30)",27339263.11637434,Education
2030,KEN,10,"[0,12)","[30,45)",12790808.972735295,Education
2030,KEN,10,"[0,12)","[45,65)",4543742.70294572,Education
2030,KEN,10,"[12,40)",65+,2828404.566078445,Education
2030,KEN,10,"[12,40)","[00,15)",338136688.7323475,Education
2030,KEN,10,"[12,40)","[15,30)",238407033.07605398,Education
2030,KEN,10,"[12,40)","[30,45)",191922030.20284006,Education
2030,KEN,10,"[12,40)","[45,65)",59343938.597339466,Education
2030,KEN,10,"[120,Inf]",65+,4832967.019063593,Education
2030,KEN,10,"[120,Inf]","[00,15)",241469413.01268095,Education
2030,KEN,10,"[120,Inf]","[15,30)",505333082.4115672,Education
2030,KEN,10,"[120,Inf]","[30,45)",314516653.9118307,Education
2030,KEN,10,"[120,Inf]","[45,65)",118726146.76930387,Education
2030,KEN,10,"[40,80)",65+,2901002.41853121,Education
2030,KEN,10,"[40,80)","[00,15)",271632462.00742525,Education
2030,KEN,10,"[40,80)","[15,30)",444805095.193128,Education
2030,KEN,10,"[40,80)","[30,45)",229437550.94169614,Education
2030,KEN,10,"[40,80)","[45,65)",70989274.0326429,Education
2030,KEN,10,"[80,120)",65+,2351359.256716266,Education
2030,KEN,10,"[80,120)","[00,15)",92014156.9137432,Education
2030,KEN,10,"[80,120)","[15,30)",184987816.0907839,Education
2030,KEN,10,"[80,120)","[30,45)",108139408.1414756,Education
2030,KEN,10,"[80,120)","[45,65)",42446673.67938253,Education
2030,KEN,11,"[0,12)",65+,9247430.61682209,Restaurants
2030,KEN,11,"[0,12)","[00,15)",48723556.204243876,Restaurants
2030,KEN,11,"[0,12)","[15,30)",60678904.08840221,Restaurants
2030,KEN,11,"[0,12)","[30,45)",43117686.553590775,Restaurants
2030,KEN,11,"[0,12)","[45,65)",30639501.455175634,Restaurants
2030,KEN,11,"[12,40)",65+,27534229.3363616,Restaurants
2030,KEN,11,"[12,40)","[00,15)",272034060.9378768,Restaurants
2030,KEN,11,"[12,40)","[15,30)",385937241.98105425,Restaurants
2030,KEN,11,"[12,40)","[30,45)",299846467.3822148,Restaurants
2030,KEN,11,"[12,40)","[45,65)",192089616.0503828,Restaurants
2030,KEN,11,"[120,Inf]",65+,34498241.07483284,Restaurants
2030,KEN,11,"[120,Inf]","[00,15)",320584341.0353165,Restaurants
2030,KEN,11,"[120,Inf]","[15,30)",851000634.7294157,Restaurants
2030,KEN,11,"[120,Inf]","[30,45)",590429476.6703306,Restaurants
2030,KEN,11,"[120,Inf]","[45,65)",311224532.55557257,Restaurants
2030,KEN,11,"[40,80)",65+,31625885.04142168,Restaurants
2030,KEN,11,"[40,80)","[00,15)",301365126.5293221,Restaurants
2030,KEN,11,"[40,80)","[15,30)",784171746.716248,Restaurants
2030,KEN,11,"[40,80)","[30,45)",538810454.3436711,Restaurants
2030,KEN,11,"[40,80)","[45,65)",300382783.4868193,Restaurants
2030,KEN,11,"[80,120)",65+,17915678.961062696,Restaurants
2030,KEN,11,"[80,120)","[00,15)",152066537.12578544,Restaurants
2030,KEN,11,"[80,120)","[15,30)",300219400.06709313,Restaurants
2030,KEN,11,"[80,120)","[30,45)",239275388.29304087,Restaurants
2030,KEN,11,"[80,120)","[45,65)",136672182.3187554,Restaurants
2030,KEN,12,"[0,12)",65+,17100174.789074223,Misc
2030,KEN,12,"[0,12)","[00,15)",254039303.6719315,Misc
2030,KEN,12,"[0,12)","[15,30)",160198777.31674802,Misc
2030,KEN,12,"[0,12)","[30,45)",115786655.16058347,Misc
2030,KEN,12,"[0,12)","[45,65)",77256283.53591245,Misc
2030,KEN,12,"[12,40)",65+,24975431.806825776,Misc
2030,KEN,12,"[12,40)","[00,15)",220911049.81343535,Misc
2030,KEN,12,"[12,40)","[15,30)",325942859.15468556,Misc
2030,KEN,12,"[12,40)","[30,45)",234339024.97108087,Misc
2030,KEN,12,"[12,40)","[45,65)",142478948.93180093,Misc
2030,KEN,12,"[120,Inf]",65+,39438062.524618655,Misc
2030,KEN,12,"[120,Inf]","[00,15)",235163775.5354775,Misc
2030,KEN,12,"[120,Inf]","[15,30)",361906341.53439933,Misc
2030,KEN,12,"[120,Inf]","[30,45)",578457772.8298944,Misc
2030,KEN,12,"[120,Inf]","[45,65)",224521401.53379557,Misc
2030,KEN,12,"[40,80)",65+,31136414.88290565,Misc
2030,KEN,12,"[40,80)","[00,15)",182147392.08132413,Misc
2030,KEN,12,"[40,80)","[15,30)",297732607.22186404,Misc
2030,KEN,12,"[40,80)","[30,45)",260370565.9571528,Misc
2030,KEN,12,"[40,80)","[45,65)",167044152.08519322,Misc
2030,KEN,12,"[80,120)",65+,17557578.097699445,Misc
2030,KEN,12,"[80,120)","[00,15)",98269314.5774021,Misc
2030,KEN,12,"[80,120)","[15,30)",166452045.7974657,Misc
2030,KEN,12,"[80,120)","[30,45)",144671678.06504333,Misc
2030,KEN,12,"[80,120)","[45,65)",90318033.87136188,Misc
2030,ZAF,1,"[0,12)",65+,904532023.222853,Food
2030,ZAF,1,"[0,12)","[00,15)",4918995682.359594,Food
2030,ZAF,1,"[0,12)","[15,30)",3941969720.7602305,Food
2030,ZAF,1,"[0,12)","[30,45)",3063105453.8667526,Food
2030,ZAF,1,"[0,12)","[45,65)",2433936185.2611804,Food
2030,ZAF,1,"[12,40)",65+,661398546.1595442,Food
2030,ZAF,1,"[12,40)","[00,15)",2389752935.082121,Food
2030,ZAF,1,"[12,40)","[15,30)",2484696815.0539346,Food
2030,ZAF,1,"[12,40)","[30,45)",2797234370.664126,Food
2030,ZAF,1,"[12,40)","[45,65)",2009787745.442218,Food
2030,ZAF,1,"[120,Inf]",65+,1616604619.357467,Food
2030,ZAF,1,"[120,Inf]","[00,15)",1714332847.8954463,Food
2030,ZAF,1,"[120,Inf]","[15,30)",1856365074.2536395,Food
2030,ZAF,1,"[120,Inf]","[30,45)",2811474343.7489204,Food
2030,ZAF,1,"[120,Inf]","[45,65)",3578637383.282343,Food
2030,ZAF,1,"[40,80)",65+,449851460.55214345,Food
2030,ZAF,1,"[40,80)","[00,15)",1199872355.1185362,Food
2030,ZAF,1,"[40,80)","[15,30)",1192062079.8745089,Food
2030,ZAF,1,"[40,80)","[30,45)",1576582051.791624,Food
2030,ZAF,1,"[40,80)","[45,65)",1254876274.0172484,Food
2030,ZAF,1,"[80,120)",65+,468048220.3987292,Food
2030,ZAF,1,"[80,120)","[00,15)",1098284696.0360925,Food
2030,ZAF,1,"[80,120)","[15,30)",1135263023.3236244,Food
2030,ZAF,1,"[80,120)","[30,45)",1511325619.5374966,Food
2030,ZAF,1,"[80,120)","[45,65)",1426396479.1436722,Food
2030,ZAF,2,"[0,12)",65+,60484884.832817934,Alcohol
2030,ZAF,2,"[0,12)","[00,15)",41543.9578273385,Alcohol
2030,ZAF,2,"[0,12)","[15,30)",235193765.63769397,Alcohol
2030,ZAF,2,"[0,12)","[30,45)",230002344.63899893,Alcohol
2030,ZAF,2,"[0,12)","[45,65)",183015030.6392028,Alcohol
2030,ZAF,2,"[12,40)",65+,152339079.90601507,Alcohol
2030,ZAF,2,"[12,40)","[00,15)",49466.237744406855,Alcohol
2030,ZAF,2,"[12,40)","[15,30)",535711743.4640132,Alcohol
2030,ZAF,2,"[12,40)","[30,45)",670887265.1773795,Alcohol
2030,ZAF,2,"[12,40)","[45,65)",535682968.52918816,Alcohol
2030,ZAF,2,"[120,Inf]",65+,546582144.0551804,Alcohol
2030,ZAF,2,"[120,Inf]","[00,15)",58866.9253461814,Alcohol
2030,ZAF,2,"[120,Inf]","[15,30)",542552092.1892688,Alcohol
2030,ZAF,2,"[120,Inf]","[30,45)",931003719.2399273,Alcohol
2030,ZAF,2,"[120,Inf]","[45,65)",1180666323.0970774,Alcohol
2030,ZAF,2,"[40,80)",65+,186440372.4883879,Alcohol
2030,ZAF,2,"[40,80)","[00,15)",31689.434669278016,Alcohol
2030,ZAF,2,"[40,80)","[15,30)",463419259.4245233,Alcohol
2030,ZAF,2,"[40,80)","[30,45)",680251912.8656795,Alcohol
2030,ZAF,2,"[40,80)","[45,65)",599680903.2024218,Alcohol
2030,ZAF,2,"[80,120)",65+,163913706.68872583,Alcohol
2030,ZAF,2,"[80,120)","[00,15)",21386.16274208311,Alcohol
2030,ZAF,2,"[80,120)","[15,30)",321550105.4357498,Alcohol
2030,ZAF,2,"[80,120)","[30,45)",470282804.8693783,Alcohol
2030,ZAF,2,"[80,120)","[45,65)",454150909.63089633,Alcohol
2030,ZAF,3,"[0,12)",65+,60815878.26542968,Clothing
2030,ZAF,3,"[0,12)","[00,15)",321230295.30081326,Clothing
2030,ZAF,3,"[0,12)","[15,30)",298983029.19028616,Clothing
2030,ZAF,3,"[0,12)","[30,45)",249066219.1831453,Clothing
2030,ZAF,3,"[0,12)","[45,65)",175160334.29562664,Clothing
2030,ZAF,3,"[12,40)",65+,145559675.37180305,Clothing
2030,ZAF,3,"[12,40)","[00,15)",494686218.2925157,Clothing
2030,ZAF,3,"[12,40)","[15,30)",547065064.7087244,Clothing
2030,ZAF,3,"[12,40)","[30,45)",629369382.0390921,Clothing
2030,ZAF,3,"[12,40)","[45,65)",452885003.9667265,Clothing
2030,ZAF,3,"[120,Inf]",65+,747034181.3935957,Clothing
2030,ZAF,3,"[120,Inf]","[00,15)",731411897.95702,Clothing
2030,ZAF,3,"[120,Inf]","[15,30)",849496721.3801502,Clothing
2030,ZAF,3,"[120,Inf]","[30,45)",1334658478.6552052,Clothing
2030,ZAF,3,"[120,Inf]","[45,65)",1580147610.7562094,Clothing
2030,ZAF,3,"[40,80)",65+,202175531.46081632,Clothing
2030,ZAF,3,"[40,80)","[00,15)",451554848.5703927,Clothing
2030,ZAF,3,"[40,80)","[15,30)",535051170.4118846,Clothing
2030,ZAF,3,"[40,80)","[30,45)",733599742.6138569,Clothing
2030,ZAF,3,"[40,80)","[45,65)",597178158.1334779,Clothing
2030,ZAF,3,"[80,120)",65+,183372752.73054314,Clothing
2030,ZAF,3,"[80,120)","[00,15)",307839174.9051314,Clothing
2030,ZAF,3,"[80,120)","[15,30)",372706727.1627876,Clothing
2030,ZAF,3,"[80,120)","[30,45)",538218048.6769753,Clothing
2030,ZAF,3,"[80,120)","[45,65)",493964593.492173,Clothing
2030,ZAF,4,"[0,12)",65+,669973648.0407952,Housing
2030,ZAF,4,"[0,12)","[00,15)",1449070607.6181757,Housing
2030,ZAF,4,"[0,12)","[15,30)",1816859346.9458685,Housing
2030,ZAF,4,"[0,12)","[30,45)",1739458772.7924356,Housing
2030,ZAF,4,"[0,12)","[45,65)",1551764575.7242436,Housing
2030,ZAF,4,"[12,40)",65+,1311770832.3564703,Housing
2030,ZAF,4,"[12,40)","[00,15)",1984688478.4963536,Housing
2030,ZAF,4,"[12,40)","[15,30)",2714074437.378438,Housing
2030,ZAF,4,"[12,40)","[30,45)",3634996016.93291,Housing
2030,ZAF,4,"[12,40)","[45,65)",3179096743.6875296,Housing
2030,ZAF,4,"[120,Inf]",65+,7770105383.0759945,Housing
2030,ZAF,4,"[120,Inf]","[00,15)",5273065992.5349865,Housing
2030,ZAF,4,"[120,Inf]","[15,30)",6560295872.130786,Housing
2030,ZAF,4,"[120,Inf]","[30,45)",11160041992.555948,Housing
2030,ZAF,4,"[120,Inf]","[45,65)",15263752673.236202,Housing
2030,ZAF,4,"[40,80)",65+,1170427145.3426006,Housing
2030,ZAF,4,"[40,80)","[00,15)",1354110824.7833352,Housing
2030,ZAF,4,"[40,80)","[15,30)",1970424197.5742145,Housing
2030,ZAF,4,"[40,80)","[30,45)",2981648521.822183,Housing
2030,ZAF,4,"[40,80)","[45,65)",2971396036.6257443,Housing
2030,ZAF,4,"[80,120)",65+,979121807.6419414,Housing
2030,ZAF,4,"[80,120)","[00,15)",984222530.5064114,Housing
2030,ZAF,4,"[80,120)","[15,30)",1405355558.814539,Housing
2030,ZAF,4,"[80,120)","[30,45)",2186166541.593189,Housing
2030,ZAF,4,"[80,120)","[45,65)",2321268383.2937503,Housing
2030,ZAF,5,"[0,12)",65+,97107506.42964886,Furnishings
2030,ZAF,5,"[0,12)","[00,15)",566633087.4414657,Furnishings
2030,ZAF,5,"[0,12)","[15,30)",520136060.517027,Furnishings
2030,ZAF,5,"[0,12)","[30,45)",428009869.3884479,Furnishings
2030,ZAF,5,"[0,12)","[45,65)",320204370.12908316,Furnishings
2030,ZAF,5,"[12,40)",65+,175559366.0073121,Furnishings
2030,ZAF,5,"[12,40)","[00,15)",549051314.4226115,Furnishings
2030,ZAF,5,"[12,40)","[15,30)",596170208.1124029,Furnishings
2030,ZAF,5,"[12,40)","[30,45)",720195422.7107211,Furnishings
2030,ZAF,5,"[12,40)","[45,65)",518596802.56490254,Furnishings
2030,ZAF,5,"[120,Inf]",65+,869954567.9899199,Furnishings
2030,ZAF,5,"[120,Inf]","[00,15)",742371199.7558907,Furnishings
2030,ZAF,5,"[120,Inf]","[15,30)",817245771.0851722,Furnishings
2030,ZAF,5,"[120,Inf]","[30,45)",1476267435.0368357,Furnishings
2030,ZAF,5,"[120,Inf]","[45,65)",1927030116.1690063,Furnishings
2030,ZAF,5,"[40,80)",65+,177704233.5867409,Furnishings
2030,ZAF,5,"[40,80)","[00,15)",371213721.4595306,Furnishings
2030,ZAF,5,"[40,80)","[15,30)",433316375.74521446,Furnishings
2030,ZAF,5,"[40,80)","[30,45)",607295522.1878585,Furnishings
2030,ZAF,5,"[40,80)","[45,65)",506680087.82355696,Furnishings
2030,ZAF,5,"[80,120)",65+,186453826.17096826,Furnishings
2030,ZAF,5,"[80,120)","[00,15)",302953517.458362,Furnishings
2030,ZAF,5,"[80,120)","[15,30)",362603678.4732719,Furnishings
2030,ZAF,5,"[80,120)","[30,45)",542887098.9667667,Furnishings
2030,ZAF,5,"[80,120)","[45,65)",508003845.6304713,Furnishings
2030,ZAF,6,"[0,12)",65+,53214282.27287423,Health
2030,ZAF,6,"[0,12)","[00,15)",172779992.0078535,Health
2030,ZAF,6,"[0,12)","[15,30)",165584499.24349588,Health
2030,ZAF,6,"[0,12)","[30,45)",151050532.68831038,Health
2030,ZAF,6,"[0,12)","[45,65)",127720259.58070363,Health
2030,ZAF,6,"[12,40)",65+,98582425.33758728,Health
2030,ZAF,6,"[12,40)","[00,15)",187892199.68997934,Health
2030,ZAF,6,"[12,40)","[15,30)",213808335.19522345,Health
2030,ZAF,6,"[12,40)","[30,45)",272170738.315893,Health
2030,ZAF,6,"[12,40)","[45,65)",239859063.45998967,Health
2030,ZAF,6,"[120,Inf]",65+,266740593.60168818,Health
2030,ZAF,6,"[120,Inf]","[00,15)",169254847.96104687,Health
2030,ZAF,6,"[120,Inf]","[15,30)",222010642.06927508,Health
2030,ZAF,6,"[120,Inf]","[30,45)",381365945.87673044,Health
2030,ZAF,6,"[120,Inf]","[45,65)",568712786.611547,Health
2030,ZAF,6,"[40,80)",65+,77200869.02081177,Health
2030,ZAF,6,"[40,80)","[00,15)",108504981.12665242,Health
2030,ZAF,6,"[40,80)","[15,30)",144731007.06167543,Health
2030,ZAF,6,"[40,80)","[30,45)",206623227.23006067,Health
2030,ZAF,6,"[40,80)","[45,65)",202427281.11699444,Health
2030,ZAF,6,"[80,120)",65+,65044644.212640785,Health
2030,ZAF,6,"[80,120)","[00,15)",67266476.27853,Health
2030,ZAF,6,"[80,120)","[15,30)",86715679.61998726,Health
2030,ZAF,6,"[80,120)","[30,45)",141149529.97669196,Health
2030,ZAF,6,"[80,120)","[45,65)",151719821.31363994,Health
2030,ZAF,7,"[0,12)",65+,236207997.18651256,Transport
2030,ZAF,7,"[0,12)","[00,15)",1152190949.880396,Transport
2030,ZAF,7,"[0,12)","[15,30)",1382398609.0875776,Transport
2030,ZAF,7,"[0,12)","[30,45)",1197854447.2407517,Transport
2030,ZAF,7,"[0,12)","[45,65)",925654953.6845676,Transport
2030,ZAF,7,"[12,40)",65+,459499918.4642022,Transport
2030,ZAF,7,"[12,40)","[00,15)",1929516361.3638518,Transport
2030,ZAF,7,"[12,40)","[15,30)",2268103931.829909,Transport
2030,ZAF,7,"[12,40)","[30,45)",2711355846.961981,Transport
2030,ZAF,7,"[12,40)","[45,65)",2111402284.6944416,Transport
2030,ZAF,7,"[120,Inf]",65+,2316006252.312364,Transport
2030,ZAF,7,"[120,Inf]","[00,15)",1884009813.4356718,Transport
2030,ZAF,7,"[120,Inf]","[15,30)",2510269652.129565,Transport
2030,ZAF,7,"[120,Inf]","[30,45)",4482916730.427616,Transport
2030,ZAF,7,"[120,Inf]","[45,65)",6052835246.244215,Transport
2030,ZAF,7,"[40,80)",65+,535160610.4100386,Transport
2030,ZAF,7,"[40,80)","[00,15)",1348542015.7583623,Transport
2030,ZAF,7,"[40,80)","[15,30)",1785522206.5226412,Transport
2030,ZAF,7,"[40,80)","[30,45)",2413486977.7924747,Transport
2030,ZAF,7,"[40,80)","[45,65)",2064839478.0485685,Transport
2030,ZAF,7,"[80,120)",65+,457541298.457818,Transport
2030,ZAF,7,"[80,120)","[00,15)",804871800.126287,Transport
2030,ZAF,7,"[80,120)","[15,30)",973220872.14534,Transport
2030,ZAF,7,"[80,120)","[30,45)",1566700542.1306283,Transport
2030,ZAF,7,"[80,120)","[45,65)",1496597146.4173532,Transport
2030,ZAF,8,"[0,12)",65+,63125329.51491735,Comms
2030,ZAF,8,"[0,12)","[00,15)",199807700.70572004,Comms
2030,ZAF,8,"[0,12)","[15,30)",343846211.34606266,Comms
2030,ZAF,8,"[0,12)","[30,45)",297240468.8363385,Comms
2030,ZAF,8,"[0,12)","[45,65)",201002895.0748033,Comms
2030,ZAF,8,"[12,40)",65+,134285067.1099775,Comms
2030,ZAF,8,"[12,40)","[00,15)",291478868.109058,Comms
2030,ZAF,8,"[12,40)","[15,30)",511971360.0663571,Comms
2030,ZAF,8,"[12,40)","[30,45)",590643942.7593905,Comms
2030,ZAF,8,"[12,40)","[45,65)",457217130.91356146,Comms
2030,ZAF,8,"[120,Inf]",65+,288930924.82409716,Comms
2030,ZAF,8,"[120,Inf]","[00,15)",221202449.82956132,Comms
2030,ZAF,8,"[120,Inf]","[15,30)",280843417.36915606,Comms
2030,ZAF,8,"[120,Inf]","[30,45)",496017669.1431442,Comms
2030,ZAF,8,"[120,Inf]","[45,65)",657902703.631443,Comms
2030,ZAF,8,"[40,80)",65+,105980736.60600762,Comms
2030,ZAF,8,"[40,80)","[00,15)",192531276.29124856,Comms
2030,ZAF,8,"[40,80)","[15,30)",332132033.86188424,Comms
2030,ZAF,8,"[40,80)","[30,45)",433415740.56967545,Comms
2030,ZAF,8,"[40,80)","[45,65)",360280449.1993134,Comms
2030,ZAF,8,"[80,120)",65+,92216659.53005113,Comms
2030,ZAF,8,"[80,120)","[00,15)",130874743.06569147,Comms
2030,ZAF,8,"[80,120)","[15,30)",186019943.28074172,Comms
2030,ZAF,8,"[80,120)","[30,45)",268572390.44301224,Comms
2030,ZAF,8,"[80,120)","[45,65)",260154107.4554703,Comms
2030,ZAF,9,"[0,12)",65+,48583854.89742157,Recreation
2030,ZAF,9,"[0,12)","[00,15)",231020387.5203344,Recreation
2030,ZAF,9,"[0,12)","[15,30)",232933944.5258562,Recreation
2030,ZAF,9,"[0,12)","[30,45)",218921414.29526895,Recreation
2030,ZAF,9,"[0,12)","[45,65)",151465046.62964132,Recreation
2030,ZAF,9,"[12,40)",65+,193385812.1600165,Recreation
2030,ZAF,9,"[12,40)","[00,15)",686829519.4775642,Recreation
2030,ZAF,9,"[12,40)","[15,30)",814946323.3736677,Recreation
2030,ZAF,9,"[12,40)","[30,45)",969802946.0839301,Recreation
2030,ZAF,9,"[12,40)","[45,65)",701898929.7054186,Recreation
2030,ZAF,9,"[120,Inf]",65+,948674902.8600179,Recreation
2030,ZAF,9,"[120,Inf]","[00,15)",884893955.8670968,Recreation
2030,ZAF,9,"[120,Inf]","[15,30)",1216467335.18209,Recreation
2030,ZAF,9,"[120,Inf]","[30,45)",1987359205.2371256,Recreation
2030,ZAF,9,"[120,Inf]","[45,65)",2299345378.8159676,Recreation
2030,ZAF,9,"[40,80)",65+,229358382.16312128,Recreation
2030,ZAF,9,"[40,80)","[00,15)",525382328.8976834,Recreation
2030,ZAF,9,"[40,80)","[15,30)",775883925.3795948,Recreation
2030,ZAF,9,"[40,80)","[30,45)",1068189103.8415827,Recreation
2030,ZAF,9,"[40,80)","[45,65)",780371574.0421371,Recreation
2030,ZAF,9,"[80,120)",65+,174626798.2911668,Recreation
2030,ZAF,9,"[80,120)","[00,15)",332275627.22482014,Recreation
2030,ZAF,9,"[80,120)","[15,30)",461068164.5975758,Recreation
2030,ZAF,9,"[80,120)","[30,45)",746318136.3758916,Recreation
2030,ZAF,9,"[80,120)","[45,65)",605894016.8548462,Recreation
2030,ZAF,10,"[0,12)",65+,2733554.8060294213,Education
2030,ZAF,10,"[0,12)","[00,15)",48825300.41518332,Education
2030,ZAF,10,"[0,12)","[15,30)",44056782.36718091,Education
2030,ZAF,10,"[0,12)","[30,45)",28818528.769300345,Education
2030,ZAF,10,"[0,12)","[45,65)",13998978.776250975,Education
2030,ZAF,10,"[12,40)",65+,47720165.0262827,Education
2030,ZAF,10,"[12,40)","[00,15)",452465241.74291474,Education
2030,ZAF,10,"[12,40)","[15,30)",494234400.39274186,Education
2030,ZAF,10,"[12,40)","[30,45)",393887450.36301005,Education
2030,ZAF,10,"[12,40)","[45,65)",269421256.9893315,Education
2030,ZAF,10,"[120,Inf]",65+,243824280.56992942,Education
2030,ZAF,10,"[120,Inf]","[00,15)",357221421.36103034,Education
2030,ZAF,10,"[120,Inf]","[15,30)",374665020.134724,Education
2030,ZAF,10,"[120,Inf]","[30,45)",642061744.9755828,Education
2030,ZAF,10,"[120,Inf]","[45,65)",716953994.2189965,Education
2030,ZAF,10,"[40,80)",65+,41025466.25980969,Education
2030,ZAF,10,"[40,80)","[00,15)",407514236.5957681,Education
2030,ZAF,10,"[40,80)","[15,30)",527486200.9399042,Education
2030,ZAF,10,"[40,80)","[30,45)",520148387.4861306,Education
2030,ZAF,10,"[40,80)","[45,65)",302326029.83467245,Education
2030,ZAF,10,"[80,120)",65+,59667703.022872545,Education
2030,ZAF,10,"[80,120)","[00,15)",315093684.5382505,Education
2030,ZAF,10,"[80,120)","[15,30)",404211038.1620667,Education
2030,ZAF,10,"[80,120)","[30,45)",490870963.13020164,Education
2030,ZAF,10,"[80,120)","[45,65)",391757521.3540386,Education
2030,ZAF,11,"[0,12)",65+,74225083.14958107,Restaurants
2030,ZAF,11,"[0,12)","[00,15)",261604861.8624852,Restaurants
2030,ZAF,11,"[0,12)","[15,30)",256542322.97182482,Restaurants
2030,ZAF,11,"[0,12)","[30,45)",217104989.21692902,Restaurants
2030,ZAF,11,"[0,12)","[45,65)",151366911.81298608,Restaurants
2030,ZAF,11,"[12,40)",65+,209733522.48704508,Restaurants
2030,ZAF,11,"[12,40)","[00,15)",503170992.2260655,Restaurants
2030,ZAF,11,"[12,40)","[15,30)",598847691.3617618,Restaurants
2030,ZAF,11,"[12,40)","[30,45)",714409045.7344098,Restaurants
2030,ZAF,11,"[12,40)","[45,65)",567089614.1364609,Restaurants
2030,ZAF,11,"[120,Inf]",65+,753472248.1330957,Restaurants
2030,ZAF,11,"[120,Inf]","[00,15)",587959468.250887,Restaurants
2030,ZAF,11,"[120,Inf]","[15,30)",777812245.9951174,Restaurants
2030,ZAF,11,"[120,Inf]","[30,45)",1254412373.8740761,Restaurants
2030,ZAF,11,"[120,Inf]","[45,65)",1628090897.6677015,Restaurants
2030,ZAF,11,"[40,80)",65+,183657860.6789615,Restaurants
2030,ZAF,11,"[40,80)","[00,15)",344100823.82758933,Restaurants
2030,ZAF,11,"[40,80)","[15,30)",482637560.4098744,Restaurants
2030,ZAF,11,"[40,80)","[30,45)",655287868.7064303,Restaurants
2030,ZAF,11,"[40,80)","[45,65)",578380724.2478206,Restaurants
2030,ZAF,11,"[80,120)",65+,154279495.44936585,Restaurants
2030,ZAF,11,"[80,120)","[00,15)",224076059.67292964,Restaurants
2030,ZAF,11,"[80,120)","[15,30)",303706340.07305735,Restaurants
2030,ZAF,11,"[80,120)","[30,45)",476931401.5990766,Restaurants
2030,ZAF,11,"[80,120)","[45,65)",463689079.3144046,Restaurants
2030,ZAF,12,"[0,12)",65+,172450026.87056005,Misc
2030,ZAF,12,"[0,12)","[00,15)",788610705.6941011,Misc
2030,ZAF,12,"[0,12)","[15,30)",739020139.5416096,Misc
2030,ZAF,12,"[0,12)","[30,45)",619900322.9104253,Misc
2030,ZAF,12,"[0,12)","[45,65)",499953371.0505488,Misc
2030,ZAF,12,"[12,40)",65+,516526618.52601135,Misc
2030,ZAF,12,"[12,40)","[00,15)",1671093487.4144027,Misc
2030,ZAF,12,"[12,40)","[15,30)",1969015705.2569556,Misc
2030,ZAF,12,"[12,40)","[30,45)",2622740141.0140204,Misc
2030,ZAF,12,"[12,40)","[45,65)",1924284046.6306677,Misc
2030,ZAF,12,"[120,Inf]",65+,3342819006.746451,Misc
2030,ZAF,12,"[120,Inf]","[00,15)",2927237541.1046166,Misc
2030,ZAF,12,"[120,Inf]","[15,30)",3113881902.453331,Misc
2030,ZAF,12,"[120,Inf]","[30,45)",5243998103.568963,Misc
2030,ZAF,12,"[120,Inf]","[45,65)",6907387553.0811405,Misc
2030,ZAF,12,"[40,80)",65+,844801409.5149914,Misc
2030,ZAF,12,"[40,80)","[00,15)",1594178065.2469769,Misc
2030,ZAF,12,"[40,80)","[15,30)",2142868943.4597974,Misc
2030,ZAF,12,"[40,80)","[30,45)",2892633689.2868156,Misc
2030,ZAF,12,"[40,80)","[45,65)",2570733823.103252,Misc
2030,ZAF,12,"[80,120)",65+,695262678.0921193,Misc
2030,ZAF,12,"[80,120)","[00,15)",1078855069.347016,Misc
2030,ZAF,12,"[80,120)","[15,30)",1242713968.7041557,Misc
2030,ZAF,12,"[80,120)","[30,45)",1930078680.3386111,Misc
2030,ZAF,12,"[80,120)","[45,65)",1933323523.855136,Misc
